"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_THREE_INTERNATIONAL_SIGNED_SMALL_PARCEL,0,50,50, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_ONE_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_TWO_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_EU_THREE_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationalsignedsmallparcel","International Signed Small Parcel",WORLD_ZONE_THREE_INTERNATIONAL_SIGNED_SMALL_PARCEL_EXTRA_INSURANCE,50.01,250,250, SMALL
"internationaleconomyletter","International Economy Letter",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_LETTER,0,20,20
"internationaleconomyletter","International Economy Letter",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_LETTER,0,20,20
"internationaleconomyletter","International Economy Letter",WORLD_ZONE_THREE_INTERNATIONAL_ECONOMY_LETTER,0,20,20
"internationaleconomylargeletter","International Economy Large Letter",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_LARGE_LETTER,0,20,20
"internationaleconomylargeletter","International Economy Large Letter",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_LARGE_LETTER,0,20,20
"internationaleconomylargeletter","International Economy Large Letter",WORLD_ZONE_THREE_INTERNATIONAL_ECONOMY_LARGE_LETTER,0,20,20
"internationaleconomysmallparcel","International Economy Small Parcel",WORLD_ZONE_ONE_INTERNATIONAL_ECONOMY_SMALL_PARCEL,0,20,20, SMALL
"internationaleconomysmallparcel","International Economy Small Parcel",WORLD_ZONE_TWO_INTERNATIONAL_ECONOMY_SMALL_PARCEL,0,20,20, SMALL
"internationaleconomysmallparcel","International Economy Small Parcel",WORLD_ZONE_THREE_INTERNATIONAL_ECONOMY_SMALL_PARCEL,0,20,20, SMALL
"parcelforceworldwideexpress9","Parcelforce Worldwide: Express 9",PARCELFORCE_WORLDWIDE_EXPRESS_9,0,200,200
"parcelforceworldwideexpress10","Parcelforce Worldwide: Express 10",PARCELFORCE_WORLDWIDE_EXPRESS_10,0,200,200
"parcelforceworldwideexpressAM","Parcelforce Worldwide: Express AM",PARCELFORCE_WORLDWIDE_EXPRESS_AM,0,200,200
"parcelforceworldwideexpress24","Parcelforce Worldwide: Express 24",PARCELFORCE_WORLDWIDE_EXPRESS_24,0,100,100
"parcelforceworldwideexpress48","Parcelforce Worldwide: Express 48",PARCELFORCE_WORLDWIDE_EXPRESS_48,0,100,100
"parcelforceworldwideexpress48large","Parcelforce Worldwide: Express 48 Large",PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,0,100,100
"parcelforceworldwideexpress9saturday","Parcelforce Worldwide: Express 9 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,0,200,200
"parcelforceworldwideexpress10saturday","Parcelforce Worldwide: Express 10 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,0,200,200
"parcelforceworldwideexpressAMsaturday","Parcelforce Worldwide: Express AM Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,0,200,200
"parcelforceworldwideexpress24saturday","Parcelforce Worldwide: Express 24 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,0,100,100
"parcelforceworldwideexpress48saturday","Parcelforce Worldwide: Express 48 Saturday",PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,0,100,100
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_SIX_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_SEVEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_EIGHT_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_NINE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_TEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobaleconomy","Parcelforce Worldwide: Global Economy",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_ECONOMY,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_ELEVEN_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideglobaleconomy","Parcelforce Worldwide: Global Economy",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_ECONOMY,0,1000,1000
"parcelforceworldwideglobalvalue","Parcelforce Worldwide: Global Value",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_VALUE,0,1000,1000
"parcelforceworldwideglobalpriority","Parcelforce Worldwide: Global Priority",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_PRIORITY,0,1000,1000
"parcelforceworldwideglobalexpress","Parcelforce Worldwide: Global Express",PF_WORLD_ZONE_TWELVE_PARCELFORCE_GLOBAL_EXPRESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_FOUR_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_FIVE_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_SIX_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_SEVEN_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_EIGHT_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuroprioritybusiness","Parcelforce Worldwide: Euro Priority Business",PF_WORLD_ZONE_NINE_PARCELFORCE_EURO_PRIORITY_BUSINESS,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_FOUR_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_FIVE_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_SIX_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_SEVEN_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_EIGHT_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"parcelforceworldwideeuropriorityhome","Parcelforce Worldwide: Euro Priority Home",PF_WORLD_ZONE_NINE_PARCELFORCE_EURO_PRIORITY_HOME,0,1000,1000
"printedpaperworldwidesigned","International Signed Printed Papers",WORLD_ZONE_EU_PRINTED_PAPER_SIGNED,0,1000,1000
"printedpaperworldwidesigned","International Signed Printed Papers",WORLD_ZONE_ONE_PRINTED_PAPER_SIGNED,0,1000,1000
"printedpaperworldwidesigned","International Signed Printed Papers",WORLD_ZONE_TWO_PRINTED_PAPER_SIGNED,0,1000,1000
"printedpaperworldwidesigned","International Signed Printed Papers",WORLD_ZONE_THREE_PRINTED_PAPER_SIGNED,0,1000,1000
"printedpaperworldwidestandard","International Standard Printed Papers",WORLD_ZONE_EU_PRINTED_PAPER_STANDARD,0,1000,1000
"printedpaperworldwidestandard","International Standard Printed Papers",WORLD_ZONE_ONE_PRINTED_PAPER_STANDARD,0,1000,1000
"printedpaperworldwidestandard","International Standard Printed Papers",WORLD_ZONE_TWO_PRINTED_PAPER_STANDARD,0,1000,1000
"printedpaperworldwidestandard","International Standard Printed Papers",WORLD_ZONE_THREE_PRINTED_PAPER_STANDARD,0,1000,1000
"printedpaperworldwidetracked","International Tracked Printed Papers",WORLD_ZONE_EU_PRINTED_PAPER_TRACKED,0,1000,1000
"printedpaperworldwidetracked","International Tracked Printed Papers",WORLD_ZONE_NON_EU_PRINTED_PAPER_TRACKED,0,1000,1000
"printedpaperworldwidetracked","International Tracked Printed Papers",WORLD_ZONE_ONE_PRINTED_PAPER_TRACKED,0,1000,1000
"printedpaperworldwidetracked","International Tracked Printed Papers",WORLD_ZONE_TWO_PRINTED_PAPER_TRACKED,0,1000,1000
"printedpaperworldwidetracked","International Tracked Printed Papers",WORLD_ZONE_THREE_PRINTED_PAPER_TRACKED,0,1000,1000
"printedpaperworldwidetrackedandsigned","International Tracked & Signed Printed Papers",WORLD_ZONE_EU_PRINTED_PAPER_TRACKED_AND_SIGNED,0,1000,1000
"printedpaperworldwidetrackedandsigned","International Tracked & Signed Printed Papers",WORLD_ZONE_ONE_PRINTED_PAPER_TRACKED_AND_SIGNED,0,1000,1000
"printedpaperworldwidetrackedandsigned","International Tracked & Signed Printed Papers",WORLD_ZONE_TWO_PRINTED_PAPER_TRACKED_AND_SIGNED,0,1000,1000
"printedpaperworldwidetrackedandsigned","International Tracked & Signed Printed Papers",WORLD_ZONE_THREE_PRINTED_PAPER_TRACKED_AND_SIGNED,0,1000,1000
"internationalsignedtrackedheavier","International Tracked & Signed Heavier",WORLD_ZONE_EU_ONE_INTERNATIONAL_TRACKED_AND_SIGNED_HEAVIER,0,1000,1000
"internationalsignedtrackedheavier","International Tracked & Signed Heavier",WORLD_ZONE_EU_TWO_INTERNATIONAL_TRACKED_AND_SIGNED_HEAVIER,0,1000,1000
"internationalsignedtrackedheavier","International Tracked & Signed Heavier",WORLD_ZONE_EU_THREE_INTERNATIONAL_TRACKED_AND_SIGNED_HEAVIER,0,1000,1000
