UK_STANDARD_FIRST_CLASS_SMALL_PARCEL,1.001,2.000,5.57,20,SMALL
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,0.001,1.000,6.00,20,MEDIUM
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,1.001,2.000,9.02,20,MEDIUM
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,2.001,5.000,15.85,20,
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,5.001,10.000,21.90,20,
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,10.001,20.000,33.40,20,
UK_STANDARD_SECOND_CLASS_LETTER,0.001,0.100,0.66,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.001,0.100,0.96,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.101,0.250,1.53,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.251,0.500,1.99,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.501,0.750,2.70,20,
UK_STANDARD_SECOND_CLASS_SMALL_PARCEL,0.001,1.000,3.20,20,SMALL
UK_STANDARD_SECOND_CLASS_SMALL_PARCEL,1.001,2.000,3.20,20,SMALL
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,0.001,1.000,5.30,20,MEDIUM
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,1.001,2.000,5.30,20,MEDIUM
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,2.001,5.000,8.99,20,
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,5.001,10.000,20.25,20,
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,10.001,20.000,28.55,20,
PARCELFORCE_WORLDWIDE_EXPRESS_9,0.001,2.000,39.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,2.001,5.000,40.92,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,5.001,10.000,44.34,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,10.001,15.000,51.18,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,15.001,20.000,56.58,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,20.001,25.000,67.80,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,25.001,30.000,72.00,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,0.001,2.000,29.82,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,2.001,5.000,30.84,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,5.001,10.000,34.26,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,10.001,15.000,41.04,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,15.001,20.000,46.44,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,20.001,25.000,57.72,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,25.001,30.000,61.92,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,0.001,2.000,19.74,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,2.001,5.000,20.70,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,5.001,10.000,24.18,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,10.001,15.000,30.96,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,15.001,20.000,36.42,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,20.001,25.000,47.64,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,25.001,30.000,51.84,200,
PARCELFORCE_WORLDWIDE_EXPRESS_24,0.001,2.000,16.68,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,2.001,5.000,17.70,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,5.001,10.000,21.12,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,10.001,15.000,27.96,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,15.001,20.000,33.36,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,20.001,25.000,44.58,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,25.001,30.000,48.78,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,0.001,2.000,12.12,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,2.001,5.000,13.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,5.001,10.000,16.62,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,10.001,15.000,23.40,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,15.001,20.000,28.80,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,20.001,25.000,40.08,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,25.001,30.000,44.22,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,0.001,2.000,31.80,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,2.001,5.000,33.00,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,5.001,10.000,36.60,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,10.001,15.000,44.10,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,15.001,20.000,49.50,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,20.001,25.000,61.20,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_LARGE,25.001,30.000,65.70,100,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,0.001,2.000,48.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,2.001,5.000,49.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,5.001,10.000,52.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,10.001,15.000,59.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,15.001,20.000,65.00,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,20.001,25.000,76.13,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,25.001,30.000,80.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,0.001,2.000,38.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,2.001,5.000,39.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,5.001,10.000,42.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,10.001,15.000,49.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,15.001,20.000,55.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,20.001,25.000,66.13,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,25.001,30.000,70.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,0.001,2.000,28.49,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,2.001,5.000,29.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,5.001,10.000,33.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,10.001,15.000,39.64,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,15.001,20.000,45.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,20.001,25.000,56.14,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,25.001,30.000,60.28,200,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,0.001,2.000,25.49,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,2.001,5.000,26.48,100
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,5.001,10.000,29.90,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,10.001,15.000,36.64,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,15.001,20.000,42.01,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,20.001,25.000,53.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,25.001,30.000,57.28,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,0.001,2.000,21.99,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,2.001,5.000,22.98,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,5.001,10.000,25.40,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,10.001,15.000,32.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,15.001,20.000,37.51,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,20.001,25.000,38.68,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,25.001,30.000,52.78,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,0.001,0.500,27.70,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,0.501,1.000,30.25,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,1.001,1.500,32.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,1.501,2.000,35.35,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,2.001,2.500,41.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,2.501,3.000,48.25,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,3.001,3.500,54.70,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,3.501,4.000,61.15,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,4.001,4.500,67.60,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,4.501,5.000,74.05,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,5.001,5.500,77.75,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,5.501,6.000,81.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,6.001,6.500,85.15,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,6.501,7.000,88.85,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,7.001,7.500,92.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,7.501,8.000,96.25,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,8.001,8.500,99.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,8.501,9.000,103.65,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,9.001,9.500,107.35,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_VALUE,9.501,10.000,111.05,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,0.001,0.500,44.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,0.501,1.000,47.35,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,1.001,1.500,49.90,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,1.501,2.000,52.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,2.001,2.500,58.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,2.501,3.000,65.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,3.001,3.500,71.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,3.501,4.000,78.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,4.001,4.500,84.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,4.501,5.000,91.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,5.001,5.500,95.20,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,5.501,6.000,98.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,6.001,6.500,102.70,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,6.501,7.000,106.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,7.001,7.500,110.20,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,7.501,8.000,113.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,8.001,8.500,117.70,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,8.501,9.000,121.45,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,9.001,9.500,125.20,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_PRIORITY,9.501,10.000,128.95,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,0.001,0.500,52.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,0.501,1.000,57.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,1.001,1.500,62.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,1.501,2.000,67.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,2.001,2.500,71.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,2.501,3.000,75.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,3.001,3.500,79.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,3.501,4.000,83.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,4.001,4.500,87.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,4.501,5.000,91.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,5.001,5.500,95.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,5.501,6.000,100.05,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,6.001,6.500,104.30,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,6.501,7.000,108.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,7.001,7.500,112.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,7.501,8.000,117.05,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,8.001,8.500,121.30,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,8.501,9.000,125.55,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,9.001,9.500,129.80,100,
PF_WORLD_ZONE_THREE_PARCELFORCE_GLOBAL_EXPRESS,9.501,10.000,134.05,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,0.001,0.500,9.78,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,0.501,1.000,11.04,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,1.001,1.500,12.30,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,1.501,2.000,13.56,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,2.001,2.500,14.52,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,2.501,3.000,15.48,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,3.001,3.500,16.44,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,3.501,4.000,17.40,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,4.001,4.500,18.36,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,4.501,5.000,19.32,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,5.001,5.500,19.74,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,5.501,6.000,20.16,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,6.001,6.500,20.58,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,6.501,7.000,21.00,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,7.001,7.500,21.42,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,7.501,8.000,21.84,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,8.001,8.500,22.26,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,8.501,9.000,22.68,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,9.001,9.500,23.10,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_VALUE,9.501,10.000,23.52,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,0.001,0.500,30.00,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,0.501,1.000,31.32,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,1.001,1.500,32.64,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,1.501,2.000,33.96,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,2.001,2.500,34.98,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,2.501,3.000,36.00,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,3.001,3.500,37.02,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,3.501,4.000,38.04,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,4.001,4.500,39.06,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,4.501,5.000,40.08,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,5.001,5.500,40.50,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,5.501,6.000,40.92,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,6.001,6.500,41.34,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,6.501,7.000,41.76,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,7.001,7.500,42.18,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,7.501,8.000,42.60,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,8.001,8.500,43.02,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,8.501,9.000,43.44,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,9.001,9.500,43.86,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_PRIORITY,9.501,10.000,44.28,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,0.001,0.500,52.50,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,0.501,1.000,55.08,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,1.001,1.500,57.66,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,1.501,2.000,60.24,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,2.001,2.500,62.76,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,2.501,3.000,65.28,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,3.001,3.500,67.80,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,3.501,4.000,70.32,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,4.001,4.500,72.84,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,4.501,5.000,75.36,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,5.001,5.500,78.18,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,5.501,6.000,81.00,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,6.001,6.500,83.82,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,6.501,7.000,86.64,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,7.001,7.500,89.46,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,7.501,8.000,92.28,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,8.001,8.500,95.10,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,8.501,9.000,97.92,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,9.001,9.500,100.74,100,
PF_WORLD_ZONE_FOUR_PARCELFORCE_GLOBAL_EXPRESS,9.501,10.000,103.56,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,0.001,0.500,16.86,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,0.501,1.000,19.32,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,1.001,1.500,21.78,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,1.501,2.000,24.24,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,2.001,2.500,26.70,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,2.501,3.000,29.16,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,3.001,3.500,31.62,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,3.501,4.000,34.08,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,4.001,4.500,36.54,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,4.501,5.000,39.00,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,5.001,5.500,40.08,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,5.501,6.000,41.16,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,6.001,6.500,42.24,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,6.501,7.000,43.32,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,7.001,7.500,44.40,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,7.501,8.000,45.80,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,8.001,8.500,46.56,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,8.501,9.000,47.64,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,9.001,9.500,48.72,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_VALUE,9.501,10.000,49.80,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,0.001,0.500,30.78,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,0.501,1.000,33.36,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,1.001,1.500,35.94,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,1.501,2.000,38.52,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,2.001,2.500,41.10,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,2.501,3.000,43.68,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,3.001,3.500,46.26,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,3.501,4.000,48.84,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,4.001,4.500,51.42,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,4.501,5.000,54.00,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,5.001,5.500,55.14,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,5.501,6.000,56.28,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,6.001,6.500,57.42,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,6.501,7.000,58.56,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,7.001,7.500,59.70,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,7.501,8.000,60.84,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,8.001,8.500,61.98,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,8.501,9.000,63.12,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,9.001,9.500,64.26,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_PRIORITY,9.501,10.000,65.40,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,0.001,0.500,47.94,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,0.501,1.000,50.46,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,1.001,1.500,52.98,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,1.501,2.000,55.50,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,2.001,2.500,59.22,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,2.501,3.000,62.94,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,3.001,3.500,66.66,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,3.501,4.000,70.38,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,4.001,4.500,74.10,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,4.501,5.000,77.82,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,5.001,5.500,79.56,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,5.501,6.000,81.30,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,6.001,6.500,83.04,100,
PF_WORLD_ZONE_FIVE_PARCELFORCE_GLOBAL_EXPRESS,6.501,7.000,84.78,100,
